transaction_id,customer_id,merchant_id,transaction_time,is_fraudulent,card_type,location,purchase_category,transaction_description,amount_robust,customer_age_robust
2386,1010,2024,2023-01-01 00:39:45,Yes,Visa,City-2,Restaurant,Purchase at Merchant-2024,-0.8813058579564661,-0.8846153846153846
2387,1074,2057,2023-01-01 00:39:46,No,MasterCard,City-14,Travel,Purchase at Merchant-2057,-0.6575992519654688,-0.7307692307692307
2388,1018,2081,2023-01-01 00:39:47,Yes,MasterCard,City-33,Restaurant,Purchase at Merchant-2081,0.4054835438333607,0.19230769230769232
2389,1068,2001,2023-01-01 00:39:48,No,Visa,City-10,Gas Station,Purchase at Merchant-2001,0.2129694242862141,-0.46153846153846156
2390,1047,2009,2023-01-01 00:39:49,No,MasterCard,City-47,Online Shopping,Purchase at Merchant-2009,0.543393514793648,0.23076923076923078
2391,1051,2063,2023-01-01 00:39:50,No,Visa,City-38,Restaurant,Purchase at Merchant-2063,-0.455030947358849,-0.15384615384615385
2392,1041,2009,2023-01-01 00:39:51,Yes,MasterCard,City-40,Travel,Purchase at Merchant-2009,-0.1909257322692687,-0.23076923076923078
2393,1084,2025,2023-01-01 00:39:52,No,Discover,City-33,Travel,Purchase at Merchant-2025,0.05929221383824336,0.6923076923076923
2394,1036,2007,2023-01-01 00:39:53,Yes,American Express,City-13,Groceries,Purchase at Merchant-2007,0.07816110813487558,-0.11538461538461539
2395,1032,2082,2023-01-01 00:39:54,No,Discover,City-38,Groceries,Purchase at Merchant-2082,-0.8428682696166323,-0.11538461538461539
2396,1015,2019,2023-01-01 00:39:55,No,American Express,City-49,Retail,Purchase at Merchant-2019,-0.5898689160418219,-0.15384615384615385
2397,1004,2027,2023-01-01 00:39:56,No,Visa,City-39,Online Shopping,Purchase at Merchant-2027,-0.5752581252878767,-0.8846153846153846
2398,1095,2017,2023-01-01 00:39:57,Yes,American Express,City-3,Gas Station,Purchase at Merchant-2017,-0.5171055570821118,-0.15384615384615385
2399,1024,2012,2023-01-01 00:39:58,Yes,MasterCard,City-7,Gas Station,Purchase at Merchant-2012,0.8754227956802193,-0.7692307692307693
2400,1064,2023,2023-01-01 00:39:59,No,MasterCard,City-24,Travel,Purchase at Merchant-2023,0.908900503895354,0.5384615384615384
2401,1067,2076,2023-01-01 00:40:00,Yes,Visa,City-1,Groceries,Purchase at Merchant-2076,-0.3549951666373436,0.3076923076923077
2402,1050,2071,2023-01-01 00:40:01,Yes,MasterCard,City-50,Restaurant,Purchase at Merchant-2071,0.43636764394821476,-0.8076923076923077
2403,1072,2027,2023-01-01 00:40:02,Yes,Discover,City-43,Restaurant,Purchase at Merchant-2027,-0.6373050593149475,1.0
2404,1016,2031,2023-01-01 00:40:03,Yes,Visa,City-50,Gas Station,Purchase at Merchant-2031,-0.2946819172931588,0.7307692307692307
2405,1034,2065,2023-01-01 00:40:04,No,Discover,City-44,Groceries,Purchase at Merchant-2065,0.9223706605990998,0.11538461538461539
2406,1100,2011,2023-01-01 00:40:05,No,Discover,City-24,Retail,Purchase at Merchant-2011,-0.7608019230655182,0.6538461538461539
2407,1034,2055,2023-01-01 00:40:06,No,Discover,City-40,Retail,Purchase at Merchant-2055,0.10018107812651345,-0.07692307692307693
2408,1091,2093,2023-01-01 00:40:07,Yes,Discover,City-23,Groceries,Purchase at Merchant-2093,-0.8191838041825884,-0.8076923076923077
2409,1058,2060,2023-01-01 00:40:08,Yes,Visa,City-20,Restaurant,Purchase at Merchant-2060,-0.9544803986881719,-0.2692307692307692
2410,1028,2040,2023-01-01 00:40:09,Yes,MasterCard,City-32,Gas Station,Purchase at Merchant-2040,0.7022361962523151,-0.6153846153846154
2411,1079,2022,2023-01-01 00:40:10,No,American Express,City-28,Retail,Purchase at Merchant-2022,0.8001271105189389,-0.07692307692307693
2412,1037,2093,2023-01-01 00:40:11,Yes,Discover,City-6,Travel,Purchase at Merchant-2093,-0.6510796486768052,0.9230769230769231
2413,1089,2026,2023-01-01 00:40:12,Yes,MasterCard,City-28,Travel,Purchase at Merchant-2026,-0.7747386129336435,0.0
2414,1063,2032,2023-01-01 00:40:13,Yes,Discover,City-36,Travel,Purchase at Merchant-2032,0.2151992946651141,-0.6923076923076923
2415,1026,2055,2023-01-01 00:40:14,Yes,American Express,City-49,Gas Station,Purchase at Merchant-2055,-0.9745788846299067,-0.3076923076923077
2416,1016,2023,2023-01-01 00:40:15,No,American Express,City-4,Online Shopping,Purchase at Merchant-2023,-0.7530883111697134,-0.2692307692307692
2417,1018,2078,2023-01-01 00:40:16,No,Discover,City-47,Restaurant,Purchase at Merchant-2078,0.5063140124026655,-0.46153846153846156
2418,1010,2032,2023-01-01 00:40:17,No,Visa,City-41,Online Shopping,Purchase at Merchant-2032,-0.5055331624029621,0.0
2419,1058,2039,2023-01-01 00:40:18,Yes,MasterCard,City-25,Travel,Purchase at Merchant-2039,0.03818751865638452,0.19230769230769232
2420,1023,2037,2023-01-01 00:40:19,Yes,Discover,City-33,Groceries,Purchase at Merchant-2037,0.34693363170369607,0.15384615384615385
2421,1092,2074,2023-01-01 00:40:20,Yes,American Express,City-3,Restaurant,Purchase at Merchant-2074,-0.7141110467541351,0.8461538461538461
2422,1057,2058,2023-01-01 00:40:21,No,Discover,City-16,Travel,Purchase at Merchant-2058,0.003535570188530839,0.7307692307692307
2423,1012,2082,2023-01-01 00:40:22,No,Discover,City-3,Restaurant,Purchase at Merchant-2082,0.15695776886444635,-1.0
2424,1088,2026,2023-01-01 00:40:23,No,American Express,City-20,Gas Station,Purchase at Merchant-2026,-0.2942391061540865,1.0
2425,1041,2035,2023-01-01 00:40:24,No,American Express,City-47,Retail,Purchase at Merchant-2035,-0.7360163602901203,-0.38461538461538464
2426,1086,2062,2023-01-01 00:40:25,Yes,Visa,City-2,Travel,Purchase at Merchant-2062,-0.5444768206160215,0.5384615384615384
2427,1045,2011,2023-01-01 00:40:26,No,American Express,City-1,Retail,Purchase at Merchant-2011,-0.8286923826599902,0.8846153846153846
2428,1091,2047,2023-01-01 00:40:27,Yes,American Express,City-21,Gas Station,Purchase at Merchant-2047,0.34346428550248187,0.6923076923076923
2429,1009,2051,2023-01-01 00:40:28,No,MasterCard,City-44,Gas Station,Purchase at Merchant-2051,-0.3895008292824681,-0.8076923076923077
2430,1071,2049,2023-01-01 00:40:29,Yes,Discover,City-45,Restaurant,Purchase at Merchant-2049,-0.4529513164735628,-0.8076923076923077
2431,1070,2022,2023-01-01 00:40:30,Yes,American Express,City-18,Groceries,Purchase at Merchant-2022,-0.8783643268183426,-0.9615384615384616
2432,1038,2061,2023-01-01 00:40:31,Yes,MasterCard,City-27,Restaurant,Purchase at Merchant-2061,0.9228134717381721,0.23076923076923078
2433,1039,2057,2023-01-01 00:40:32,Yes,American Express,City-34,Gas Station,Purchase at Merchant-2057,0.7318827973802977,-0.9230769230769231
2434,1021,2055,2023-01-01 00:40:33,Yes,Discover,City-2,Gas Station,Purchase at Merchant-2055,-0.3375713390490236,-0.8846153846153846
2435,1092,2065,2023-01-01 00:40:34,Yes,American Express,City-6,Groceries,Purchase at Merchant-2065,-0.6973356211908852,0.5384615384615384
2436,1091,2079,2023-01-01 00:40:35,No,American Express,City-45,Retail,Purchase at Merchant-2079,-0.194264607331292,-0.5769230769230769
2437,1090,2095,2023-01-01 00:40:36,No,MasterCard,City-50,Gas Station,Purchase at Merchant-2095,0.03221154511434999,0.5769230769230769
2438,1082,2056,2023-01-01 00:40:37,No,American Express,City-13,Groceries,Purchase at Merchant-2056,0.9461954813495458,-0.038461538461538464
2439,1023,2098,2023-01-01 00:40:38,No,MasterCard,City-8,Online Shopping,Purchase at Merchant-2098,-0.7888393801434787,-0.34615384615384615
2440,1047,2020,2023-01-01 00:40:39,Yes,Discover,City-18,Travel,Purchase at Merchant-2020,-0.43163707673482143,0.5
2441,1066,2062,2023-01-01 00:40:40,No,Visa,City-14,Groceries,Purchase at Merchant-2062,0.989347822219235,-0.7692307692307693
2442,1029,2003,2023-01-01 00:40:41,No,Visa,City-16,Online Shopping,Purchase at Merchant-2003,-0.5084272494904707,-0.5384615384615384
2443,1016,2098,2023-01-01 00:40:42,No,American Express,City-27,Online Shopping,Purchase at Merchant-2098,-0.5708675737705566,-0.23076923076923078
2444,1026,2049,2023-01-01 00:40:43,No,Visa,City-1,Gas Station,Purchase at Merchant-2049,-0.4815324032981522,0.6153846153846154
2445,1018,2055,2023-01-01 00:40:44,Yes,Visa,City-23,Groceries,Purchase at Merchant-2055,-0.7748196631867773,0.4230769230769231
2446,1031,2011,2023-01-01 00:40:45,Yes,Visa,City-32,Restaurant,Purchase at Merchant-2011,-0.04652581055195232,0.15384615384615385
2447,1064,2098,2023-01-01 00:40:46,No,American Express,City-17,Retail,Purchase at Merchant-2098,-0.7616539391411441,-0.38461538461538464
2448,1004,2039,2023-01-01 00:40:47,Yes,Discover,City-13,Online Shopping,Purchase at Merchant-2039,-0.6955149557485386,0.2692307692307692
2449,1047,2077,2023-01-01 00:40:48,Yes,Discover,City-12,Gas Station,Purchase at Merchant-2077,-0.06073135004022863,0.4230769230769231
2450,1071,2069,2023-01-01 00:40:49,Yes,MasterCard,City-7,Travel,Purchase at Merchant-2069,0.5864924811063952,-0.15384615384615385
2451,1074,2020,2023-01-01 00:40:50,No,MasterCard,City-48,Travel,Purchase at Merchant-2020,0.3422801610725518,-0.038461538461538464
2452,1048,2071,2023-01-01 00:40:51,Yes,American Express,City-7,Groceries,Purchase at Merchant-2071,-0.6391415394408323,-0.34615384615384615
2453,1060,2094,2023-01-01 00:40:52,No,Visa,City-8,Groceries,Purchase at Merchant-2094,-0.6068914460353577,-0.6923076923076923
2454,1071,2023,2023-01-01 00:40:53,Yes,American Express,City-23,Gas Station,Purchase at Merchant-2023,-0.9478204400831062,-0.11538461538461539
2455,1017,2033,2023-01-01 00:40:54,No,Discover,City-18,Retail,Purchase at Merchant-2033,-0.6566029269025558,-0.6538461538461539
2456,1079,2049,2023-01-01 00:40:55,No,Discover,City-37,Gas Station,Purchase at Merchant-2049,-0.7932793525468559,0.19230769230769232
2457,1012,2060,2023-01-01 00:40:56,Yes,American Express,City-22,Retail,Purchase at Merchant-2060,-0.004703879934922592,-0.19230769230769232
2458,1009,2040,2023-01-01 00:40:57,Yes,Discover,City-40,Online Shopping,Purchase at Merchant-2040,0.645141235008174,0.8076923076923077
2459,1040,2059,2023-01-01 00:40:58,Yes,Discover,City-41,Travel,Purchase at Merchant-2059,0.08351042484170484,-0.5
2460,1051,2037,2023-01-01 00:40:59,No,Visa,City-48,Online Shopping,Purchase at Merchant-2037,-0.6152969503359632,-0.8076923076923077
2461,1092,2049,2023-01-01 00:41:00,Yes,American Express,City-42,Retail,Purchase at Merchant-2049,0.26523893021573197,0.07692307692307693
2462,1093,2072,2023-01-01 00:41:01,No,Visa,City-42,Online Shopping,Purchase at Merchant-2072,-0.4598643100152415,0.19230769230769232
2463,1062,2078,2023-01-01 00:41:02,No,Discover,City-40,Online Shopping,Purchase at Merchant-2078,0.8622788168244508,0.8461538461538461
2464,1068,2062,2023-01-01 00:41:03,Yes,Visa,City-9,Travel,Purchase at Merchant-2062,-0.14631646367861412,0.4230769230769231
2465,1053,2010,2023-01-01 00:41:04,Yes,MasterCard,City-37,Retail,Purchase at Merchant-2010,0.15514896443475357,-0.8461538461538461
2466,1099,2043,2023-01-01 00:41:05,Yes,MasterCard,City-6,Retail,Purchase at Merchant-2043,-0.30377338349223804,-1.0
2467,1053,2018,2023-01-01 00:41:06,No,Visa,City-49,Retail,Purchase at Merchant-2018,0.6631383448747575,-0.11538461538461539
2468,1074,2092,2023-01-01 00:41:07,Yes,MasterCard,City-44,Groceries,Purchase at Merchant-2092,0.5735718846556056,0.8846153846153846
2469,1010,2061,2023-01-01 00:41:08,Yes,American Express,City-31,Restaurant,Purchase at Merchant-2061,0.3807948459946348,-0.46153846153846156
2470,1017,2026,2023-01-01 00:41:09,Yes,Discover,City-39,Retail,Purchase at Merchant-2026,-0.11064446812254006,0.07692307692307693
2471,1041,2020,2023-01-01 00:41:10,No,American Express,City-48,Groceries,Purchase at Merchant-2020,0.5212074906248578,-0.5769230769230769
2472,1083,2025,2023-01-01 00:41:11,No,Visa,City-7,Retail,Purchase at Merchant-2025,0.7358839123154871,-0.15384615384615385
2473,1010,2001,2023-01-01 00:41:12,No,MasterCard,City-39,Online Shopping,Purchase at Merchant-2001,-0.5180623454361789,0.0
2474,1058,2002,2023-01-01 00:41:13,No,Discover,City-25,Groceries,Purchase at Merchant-2002,0.6489130370320582,-0.15384615384615385
2475,1060,2065,2023-01-01 00:41:14,No,American Express,City-40,Online Shopping,Purchase at Merchant-2065,-0.49554816658396905,-0.07692307692307693
2476,1088,2094,2023-01-01 00:41:15,Yes,Discover,City-43,Retail,Purchase at Merchant-2094,-0.7484170490195885,-0.46153846153846156
2477,1067,2093,2023-01-01 00:41:16,No,Visa,City-4,Online Shopping,Purchase at Merchant-2093,0.04214909688272822,-0.5
2478,1045,2048,2023-01-01 00:41:17,No,MasterCard,City-39,Restaurant,Purchase at Merchant-2048,0.09786225015271055,0.19230769230769232
2479,1017,2063,2023-01-01 00:41:18,No,American Express,City-5,Restaurant,Purchase at Merchant-2063,0.991295005129888,-0.5384615384615384
2480,1100,2052,2023-01-01 00:41:19,No,American Express,City-16,Online Shopping,Purchase at Merchant-2052,-0.1689136696193999,-0.38461538461538464
2481,1071,2054,2023-01-01 00:41:20,No,Discover,City-25,Restaurant,Purchase at Merchant-2054,-0.307062837668204,-0.5384615384615384
2482,1082,2051,2023-01-01 00:41:21,Yes,MasterCard,City-19,Retail,Purchase at Merchant-2051,0.15496314190317845,-0.2692307692307692
2483,1076,2096,2023-01-01 00:41:22,Yes,MasterCard,City-5,Online Shopping,Purchase at Merchant-2096,-0.08751351661233676,0.3076923076923077
2484,1024,2048,2023-01-01 00:41:23,No,MasterCard,City-32,Travel,Purchase at Merchant-2048,0.48350133139867035,0.34615384615384615
2485,1099,2050,2023-01-01 00:41:24,Yes,MasterCard,City-42,Gas Station,Purchase at Merchant-2050,-0.002234812467505825,0.46153846153846156
2486,1017,2063,2023-01-01 00:41:25,No,MasterCard,City-27,Retail,Purchase at Merchant-2063,0.4124736339572885,-0.8461538461538461
2487,1056,2040,2023-01-01 00:41:26,No,American Express,City-21,Gas Station,Purchase at Merchant-2040,0.10000909344303446,0.5
2488,1065,2083,2023-01-01 00:41:27,Yes,American Express,City-45,Restaurant,Purchase at Merchant-2083,0.2817988807157726,-0.8846153846153846
2489,1008,2076,2023-01-01 00:41:28,No,MasterCard,City-37,Travel,Purchase at Merchant-2076,-0.1800590678430156,-0.9615384615384616
2490,1016,2010,2023-01-01 00:41:29,No,American Express,City-9,Gas Station,Purchase at Merchant-2010,0.8554053599916183,0.8461538461538461
2491,1067,2053,2023-01-01 00:41:30,Yes,American Express,City-2,Retail,Purchase at Merchant-2053,-0.7404978462377856,1.0
2492,1020,2005,2023-01-01 00:41:31,Yes,Discover,City-24,Retail,Purchase at Merchant-2005,-0.030879158026248407,0.8461538461538461
2493,1039,2016,2023-01-01 00:41:32,No,Visa,City-37,Retail,Purchase at Merchant-2016,-0.8548538229032201,-0.9615384615384616
2494,1022,2050,2023-01-01 00:41:33,No,American Express,City-20,Retail,Purchase at Merchant-2050,0.7246673480159491,-0.9615384615384616
2495,1021,2073,2023-01-01 00:41:34,No,Visa,City-35,Retail,Purchase at Merchant-2073,0.004950984365208501,-0.6153846153846154
2496,1042,2021,2023-01-01 00:41:35,No,American Express,City-41,Retail,Purchase at Merchant-2021,0.802493382543357,-0.38461538461538464
2497,1091,2025,2023-01-01 00:41:36,No,American Express,City-14,Groceries,Purchase at Merchant-2025,0.04802820548809054,-0.5769230769230769
2498,1029,2098,2023-01-01 00:41:37,Yes,Discover,City-26,Groceries,Purchase at Merchant-2098,0.6194107448913628,-0.9615384615384616
2499,1045,2056,2023-01-01 00:41:38,No,MasterCard,City-2,Retail,Purchase at Merchant-2056,0.7230819259912347,0.9230769230769231
2500,1067,2033,2023-01-01 00:41:39,Yes,Discover,City-37,Travel,Purchase at Merchant-2033,-0.9449619360335587,-0.8461538461538461
2501,1037,2099,2023-01-01 00:41:40,No,MasterCard,City-2,Travel,Purchase at Merchant-2099,0.5343534463160683,0.9615384615384616
2502,1011,2097,2023-01-01 00:41:41,Yes,Visa,City-5,Groceries,Purchase at Merchant-2097,-0.2327180103546641,-0.6923076923076923
2503,1033,2093,2023-01-01 00:41:42,No,MasterCard,City-27,Travel,Purchase at Merchant-2093,-0.6918479260030959,0.07692307692307693
2504,1026,2045,2023-01-01 00:41:43,No,MasterCard,City-34,Retail,Purchase at Merchant-2045,0.3257597472813571,0.11538461538461539
2505,1082,2066,2023-01-01 00:41:44,Yes,American Express,City-1,Restaurant,Purchase at Merchant-2066,-0.6379139246311719,-0.07692307692307693
2506,1071,2091,2023-01-01 00:41:45,Yes,MasterCard,City-7,Gas Station,Purchase at Merchant-2091,-0.5333096772025406,0.9230769230769231
2507,1036,2063,2023-01-01 00:41:46,No,Discover,City-49,Gas Station,Purchase at Merchant-2063,-0.2856695245117711,-0.9615384615384616
2508,1017,2082,2023-01-01 00:41:47,No,Visa,City-6,Retail,Purchase at Merchant-2082,0.35532727499164785,-0.07692307692307693
2509,1081,2089,2023-01-01 00:41:48,No,Discover,City-22,Restaurant,Purchase at Merchant-2089,-0.8052846741878666,-0.038461538461538464
2510,1039,2048,2023-01-01 00:41:49,No,Visa,City-43,Retail,Purchase at Merchant-2048,-0.19867295036759255,-0.6923076923076923
2511,1079,2090,2023-01-01 00:41:50,Yes,Discover,City-14,Retail,Purchase at Merchant-2090,0.7494450034495779,-0.11538461538461539
2512,1069,2008,2023-01-01 00:41:51,Yes,MasterCard,City-48,Retail,Purchase at Merchant-2008,-0.25261881275217013,0.6153846153846154
2513,1012,2084,2023-01-01 00:41:52,Yes,Discover,City-27,Travel,Purchase at Merchant-2084,0.5595343761799236,0.4230769230769231
2514,1065,2050,2023-01-01 00:41:53,No,Discover,City-2,Groceries,Purchase at Merchant-2050,0.08909893863705107,-0.11538461538461539
2515,1083,2055,2023-01-01 00:41:54,No,American Express,City-40,Travel,Purchase at Merchant-2055,-0.0921768714206923,0.8461538461538461
2516,1022,2095,2023-01-01 00:41:55,No,Discover,City-25,Gas Station,Purchase at Merchant-2095,-0.7683316892651905,0.15384615384615385
2517,1076,2032,2023-01-01 00:41:56,Yes,Discover,City-19,Groceries,Purchase at Merchant-2032,-0.45233849748645377,0.3076923076923077
2518,1075,2032,2023-01-01 00:41:57,No,MasterCard,City-14,Retail,Purchase at Merchant-2032,0.14905042709529723,0.15384615384615385
2519,1020,2062,2023-01-01 00:41:58,No,MasterCard,City-39,Restaurant,Purchase at Merchant-2062,0.4710670364666833,-0.3076923076923077
2520,1022,2005,2023-01-01 00:41:59,No,Discover,City-20,Travel,Purchase at Merchant-2005,0.057034667763151276,-0.2692307692307692
2521,1085,2047,2023-01-01 00:42:00,No,Visa,City-24,Travel,Purchase at Merchant-2047,0.5453229061853203,-0.7307692307692307
2522,1080,2081,2023-01-01 00:42:01,Yes,MasterCard,City-41,Gas Station,Purchase at Merchant-2081,-0.631445719064008,-0.7692307692307693
2523,1093,2091,2023-01-01 00:42:02,Yes,American Express,City-13,Travel,Purchase at Merchant-2091,0.963225918684851,-0.6923076923076923
2524,1078,2087,2023-01-01 00:42:03,No,American Express,City-42,Retail,Purchase at Merchant-2087,-0.7014968597968999,0.7692307692307693
2525,1044,2004,2023-01-01 00:42:04,Yes,Discover,City-18,Gas Station,Purchase at Merchant-2004,0.1459606332990022,0.23076923076923078
2526,1073,2090,2023-01-01 00:42:05,Yes,Discover,City-39,Groceries,Purchase at Merchant-2090,0.9379777764159577,-0.2692307692307692
2527,1006,2086,2023-01-01 00:42:06,No,MasterCard,City-32,Online Shopping,Purchase at Merchant-2086,0.515448968981475,0.23076923076923078
2528,1004,2083,2023-01-01 00:42:07,No,Discover,City-14,Online Shopping,Purchase at Merchant-2083,0.9102783581986286,-0.3076923076923077
2529,1011,2019,2023-01-01 00:42:08,No,Visa,City-9,Groceries,Purchase at Merchant-2019,0.1255399231801746,-0.5769230769230769
2530,1006,2034,2023-01-01 00:42:09,Yes,MasterCard,City-4,Restaurant,Purchase at Merchant-2034,0.07959036015964918,-0.8076923076923077
2531,1083,2078,2023-01-01 00:42:10,Yes,Visa,City-1,Restaurant,Purchase at Merchant-2078,0.37108463030211974,0.15384615384615385
2532,1099,2059,2023-01-01 00:42:11,Yes,MasterCard,City-38,Groceries,Purchase at Merchant-2059,-0.5109714367046944,0.8076923076923077
2533,1074,2088,2023-01-01 00:42:12,Yes,MasterCard,City-27,Travel,Purchase at Merchant-2088,0.25570465287758054,-0.5769230769230769
2534,1034,2019,2023-01-01 00:42:13,Yes,American Express,City-3,Online Shopping,Purchase at Merchant-2019,0.09459651800205188,0.9230769230769231
2535,1084,2033,2023-01-01 00:42:14,Yes,Visa,City-8,Travel,Purchase at Merchant-2033,0.5715080684538576,0.19230769230769232
2536,1027,2032,2023-01-01 00:42:15,Yes,MasterCard,City-24,Online Shopping,Purchase at Merchant-2032,0.738835327630822,-0.38461538461538464
2537,1099,2078,2023-01-01 00:42:16,Yes,MasterCard,City-13,Restaurant,Purchase at Merchant-2078,0.9067161007316268,0.8846153846153846
2538,1074,2075,2023-01-01 00:42:17,No,MasterCard,City-22,Restaurant,Purchase at Merchant-2075,-0.7249381744715424,0.5384615384615384
2539,1054,2085,2023-01-01 00:42:18,Yes,Visa,City-13,Online Shopping,Purchase at Merchant-2085,0.8385805135423111,-0.6538461538461539
2540,1080,2021,2023-01-01 00:42:19,Yes,Discover,City-41,Retail,Purchase at Merchant-2021,0.7048574800487881,-0.8461538461538461
2541,1082,2002,2023-01-01 00:42:20,Yes,MasterCard,City-2,Gas Station,Purchase at Merchant-2002,0.6012021136324548,0.7307692307692307
2542,1004,2015,2023-01-01 00:42:21,No,American Express,City-23,Travel,Purchase at Merchant-2015,0.9033851330113726,0.5
2543,1064,2099,2023-01-01 00:42:22,No,MasterCard,City-15,Travel,Purchase at Merchant-2099,0.39069681472505186,-0.38461538461538464
2544,1081,2012,2023-01-01 00:42:23,No,American Express,City-12,Restaurant,Purchase at Merchant-2012,-0.52167600062468,-0.8846153846153846
2545,1070,2083,2023-01-01 00:42:24,No,Visa,City-50,Online Shopping,Purchase at Merchant-2083,0.6868682775239738,0.6153846153846154
2546,1038,2092,2023-01-01 00:42:25,Yes,American Express,City-23,Gas Station,Purchase at Merchant-2092,-0.12008385735946181,0.8076923076923077
2547,1083,2050,2023-01-01 00:42:26,Yes,American Express,City-28,Gas Station,Purchase at Merchant-2050,0.44480082394501225,-0.3076923076923077
2548,1039,2051,2023-01-01 00:42:27,Yes,American Express,City-48,Retail,Purchase at Merchant-2051,0.43998525280760054,0.15384615384615385
2549,1062,2091,2023-01-01 00:42:28,No,American Express,City-12,Restaurant,Purchase at Merchant-2091,-0.480257344437877,0.34615384615384615
2550,1032,2076,2023-01-01 00:42:29,No,American Express,City-20,Travel,Purchase at Merchant-2076,0.9382723248968584,0.7692307692307693
2551,1088,2011,2023-01-01 00:42:30,Yes,Visa,City-44,Travel,Purchase at Merchant-2011,0.304943670074072,0.38461538461538464
2552,1052,2067,2023-01-01 00:42:31,Yes,MasterCard,City-36,Gas Station,Purchase at Merchant-2067,-0.3867174449797276,0.6153846153846154
2553,1039,2025,2023-01-01 00:42:32,No,American Express,City-35,Travel,Purchase at Merchant-2025,0.2204734916251366,-0.8076923076923077
2554,1059,2055,2023-01-01 00:42:33,No,MasterCard,City-48,Groceries,Purchase at Merchant-2055,0.6955011179004424,-0.5384615384615384
2555,1010,2022,2023-01-01 00:42:34,No,Visa,City-36,Groceries,Purchase at Merchant-2022,0.22863386833089844,0.038461538461538464
2556,1089,2055,2023-01-01 00:42:35,Yes,American Express,City-42,Online Shopping,Purchase at Merchant-2055,0.1176681644489867,0.15384615384615385
2557,1008,2033,2023-01-01 00:42:36,No,Visa,City-45,Restaurant,Purchase at Merchant-2033,-0.8451218620208397,-0.7307692307692307
2558,1021,2089,2023-01-01 00:42:37,Yes,Visa,City-35,Gas Station,Purchase at Merchant-2089,-0.8095803376039569,0.038461538461538464
2559,1057,2039,2023-01-01 00:42:38,Yes,MasterCard,City-2,Online Shopping,Purchase at Merchant-2039,-0.2906551034972196,-0.8461538461538461
2560,1054,2065,2023-01-01 00:42:39,No,American Express,City-20,Restaurant,Purchase at Merchant-2065,0.2608958227490268,0.5384615384615384
2561,1062,2069,2023-01-01 00:42:40,No,Discover,City-39,Online Shopping,Purchase at Merchant-2069,0.026812807521463533,0.0
2562,1060,2085,2023-01-01 00:42:41,No,MasterCard,City-32,Retail,Purchase at Merchant-2085,0.9251678827499362,0.2692307692307692
2563,1027,2049,2023-01-01 00:42:42,No,Visa,City-3,Travel,Purchase at Merchant-2049,0.5079666468324175,-0.3076923076923077
2564,1044,2076,2023-01-01 00:42:43,No,MasterCard,City-17,Gas Station,Purchase at Merchant-2076,-0.9047965935171658,0.8461538461538461
2565,1078,2040,2023-01-01 00:42:44,Yes,MasterCard,City-27,Retail,Purchase at Merchant-2040,0.3177061196894786,0.4230769230769231
2566,1019,2094,2023-01-01 00:42:45,No,MasterCard,City-18,Restaurant,Purchase at Merchant-2094,-0.7944694074831129,0.6153846153846154
2567,1041,2053,2023-01-01 00:42:46,No,Discover,City-36,Gas Station,Purchase at Merchant-2053,0.8485813240448425,0.23076923076923078
2568,1092,2097,2023-01-01 00:42:47,Yes,Discover,City-45,Online Shopping,Purchase at Merchant-2097,-0.5108488729072727,0.5384615384615384
2569,1041,2094,2023-01-01 00:42:48,No,MasterCard,City-22,Travel,Purchase at Merchant-2094,0.09876566394983578,0.8076923076923077
2570,1094,2012,2023-01-01 00:42:49,Yes,American Express,City-21,Travel,Purchase at Merchant-2012,-0.09158975129433311,0.38461538461538464
2571,1045,2014,2023-01-01 00:42:50,No,American Express,City-23,Retail,Purchase at Merchant-2014,-0.03230050270925306,0.46153846153846156
2572,1052,2082,2023-01-01 00:42:51,No,Visa,City-7,Gas Station,Purchase at Merchant-2082,0.08948639838373938,0.5769230769230769
2573,1017,2074,2023-01-01 00:42:52,No,American Express,City-44,Groceries,Purchase at Merchant-2074,0.944281904641412,-0.8461538461538461
2574,1098,2100,2023-01-01 00:42:53,Yes,Discover,City-26,Travel,Purchase at Merchant-2100,-0.6066700404658216,0.5384615384615384
2575,1048,2045,2023-01-01 00:42:54,Yes,Discover,City-37,Travel,Purchase at Merchant-2045,0.8688320263156335,-0.6538461538461539
2576,1066,2019,2023-01-01 00:42:55,Yes,American Express,City-47,Gas Station,Purchase at Merchant-2019,-0.08284818496853871,-0.07692307692307693
2577,1072,2035,2023-01-01 00:42:56,No,Discover,City-14,Retail,Purchase at Merchant-2035,-0.22416424339588706,-0.4230769230769231
2578,1014,2096,2023-01-01 00:42:57,Yes,Visa,City-11,Gas Station,Purchase at Merchant-2096,-0.8214729796247571,0.6923076923076923
2579,1041,2027,2023-01-01 00:42:58,Yes,Discover,City-46,Groceries,Purchase at Merchant-2027,0.23711449237831098,0.2692307692307692
2580,1031,2096,2023-01-01 00:42:59,No,Discover,City-19,Groceries,Purchase at Merchant-2096,0.4452337509068733,0.6923076923076923
2581,1060,2051,2023-01-01 00:43:00,No,MasterCard,City-3,Gas Station,Purchase at Merchant-2051,0.33520309018916333,0.9615384615384616
2582,1016,2090,2023-01-01 00:43:01,No,Visa,City-22,Groceries,Purchase at Merchant-2090,-0.06428372333001892,-0.6923076923076923
2583,1035,2040,2023-01-01 00:43:02,Yes,MasterCard,City-49,Travel,Purchase at Merchant-2040,0.23001962997594186,0.07692307692307693
